timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,vehicle_speed,heading,gnss_available
2020-01-08 10:15:46.700,-0.02157499648,0.043839998464,-0.01667499008,-1.1170002432,-32.13749952,31.66750016,52.554695,-1.463064,0.007083342222222222,0.0,True
2020-01-08 10:15:46.800,-0.0108099740159999,0.038919987712,-0.002359995136,-1.32749952,-31.5555002368,31.9445002752,52.554695,-1.463064,0.02026389475555553,0.0,True
2020-01-08 10:15:46.900,0.0187499788799999,0.022539999744,-0.003865033984,-0.7455002368,-31.8895000832,32.2829998848,52.554695,-1.463064,0.024430540088888834,0.0,True
2020-01-08 10:15:47.000,-0.0065272626894463,0.022245454710009,-0.046075746989416,-1.0509090579981848,-31.97121201699425,32.13,52.554695,-1.463064,0.005572396667002778,0.0,True
2020-01-08 10:15:47.100,0.0089683168116066,0.0236564363763557,-0.0246782146396607,-0.9603960145083656,-31.681683087007105,32.06029698553473,52.554695,-1.463064,0.014515951288435556,0.0,True
2020-01-08 10:15:47.200,0.004554981888,0.026634986496,-0.00040001024,-0.7965001984,-31.07500032,31.7365001984,52.554695,-1.463064,0.012861115022222222,0.0,True
2020-01-08 10:15:47.300,-0.0164999891394009,0.0082909076099183,-0.0121818115996369,-1.06,-31.546969867009377,31.962121074992435,52.554695,-1.463064,0.016245784694083054,0.0,True
2020-01-08 10:15:47.400,-9.902897364212453e-07,0.0107524782589961,-0.0024118814491129,-1.0695049565179924,-31.67217813048911,31.77059407245565,52.554695,-1.463064,0.006419142109379361,0.0,True
2020-01-08 10:15:47.500,-0.0030393991502874,0.0359090905799818,-0.0082818315107351,-1.0821210749924364,-31.1187885260357,31.88909094200181,52.554695,-1.463064,0.007592590916574195,0.0,True
2020-01-08 10:15:47.600,-0.0126843117373342,0.0276196176067543,-0.0238490259463203,-0.87,-31.93490219306392,31.90078436293728,52.554695,-1.463064,0.007832240454530471,0.0,True
2020-01-08 10:15:47.700,-0.0221898918591842,-0.0088687252726793,0.0030171737545187,-0.9322217740058648,-31.02767613609917,31.646161931950413,52.554695,-1.463064,0.02234848994185253,0.0,True
2020-01-08 10:15:47.800,-0.023414979584,0.0183099778559999,0.003070007552,-1.2544997632,-31.5690000384,31.45500032,52.554695,-1.463064,0.016263881244444445,0.0,True
2020-01-08 10:15:47.900,0.0035960390945198,-0.0108772266311139,0.0105752351526242,-0.9771288948143492,-31.63039609054801,31.83247501463763,52.554695,-1.463064,0.008338844799972055,0.0,True
2020-01-08 10:15:48.000,0.0043714393189363,-0.005985685961553,-0.006600021159156,-1.1442853560354531,-31.698571495743355,31.47142787731869,52.554695,-1.463064,0.02123015966310211,0.0,True
2020-01-08 10:15:48.100,0.01255247521741,0.0122148492767361,-0.0189029678276231,-0.8303960145083656,-31.710396014508365,30.99861389852762,52.554695,-1.463064,0.01877612560511367,0.0,True
2020-01-08 10:15:48.200,0.007979981568,0.00105003136,-0.000855011328,-0.6395000832,-31.5555002368,31.42250048,52.554695,-1.463064,0.0034444508444444167,0.0,True
2020-01-08 10:15:48.300,-0.015929997568,0.036639974144,-0.013619990272,-0.7409999616,-31.8054997248,31.9669996032,52.554695,-1.463064,0.014361121422222196,0.0,True
2020-01-08 10:15:48.400,-0.0131242439600847,0.0085121437012404,0.0030878925007563,-0.7278789250075636,-31.48696986700938,31.562727717024508,52.554695,-1.463064,0.02788720477774411,0.0,True
2020-01-08 10:15:48.500,-0.014572,0.044916,0.0123479999999999,-0.9496,-31.7596,32.120400000000004,52.554695,-1.463064,0.025344444444444416,0.0,True
2020-01-08 10:15:48.600,-0.0079415830441714,0.045986133915966,-0.0469782156535227,-0.97940592754435,-31.75138610147238,31.588910985448543,52.554695,-1.463064,0.0193206835739425,0.0,True
2020-01-08 10:15:48.700,-0.002395016192,0.007320003072,-0.023339976704,-0.8985001216,-31.47750016,32.26749952,52.554695,-1.463064,0.03136110862222222,0.0,True
2020-01-08 10:15:48.800,-0.0193999808,0.009479991808,0.00744999936,-1.0509999616,-31.6704999168,31.6570001152,52.554695,-1.463064,0.025805545955555526,0.0,True
2020-01-08 10:15:48.900,0.006084999936,-0.0008899978239999,0.007980005888,-1.0,-31.5509999616,31.8385001216,52.554695,-1.463064,0.014263894044444444,0.0,True
2020-01-08 10:15:49.000,0.0016782075978627,0.0068118925714517,0.0127405868218547,-1.0178218243387105,-31.425742398588707,31.934653310758065,52.554695,-1.463064,0.019460942190860166,0.0,True
2020-01-08 10:15:49.100,-0.0197626503033217,0.0289838773990349,-0.0022687051029432,-1.0846467193148497,-31.016969574728872,31.49919235722154,52.554695,-1.463064,0.011846226880224499,0.0,True
2020-01-08 10:15:49.200,-0.003430016768,-0.0031499968,0.011179991808,-0.8144997632,-31.27000064,31.1945002752,52.554695,-1.463064,0.02318055608888889,0.0,True
2020-01-08 10:15:49.300,-0.021679982848,0.000739998464,8.999910399999997e-05,-0.5840003584,-32.08249984,31.5795000832,52.554695,-1.463064,0.021513878755555528,0.0,True
2020-01-08 10:15:49.400,0.0052212270408229,0.0004424305503479,-0.000524240339885,-1.0221210749924363,-31.794242149984875,31.72787892500757,52.554695,-1.463064,0.007887204777744138,0.0,True
2020-01-08 10:15:49.500,0.0228029668137611,0.0123227736223516,-0.0033039642005317,-0.8400990289736422,-31.38108911593766,31.930495043482008,52.554695,-1.463064,0.008220572865841528,0.0,True
2020-01-08 10:15:49.600,-0.007195003392,0.020464986624,-0.026784964096,-0.92499968,-31.40249984,31.88,52.554695,-1.463064,0.01379166151111111,0.0,True
2020-01-08 10:15:49.700,-0.011189997824,0.00975003008,0.018034987776,-0.6035004416,-31.2365001984,31.8694999552,52.554695,-1.463064,0.006944444444444445,0.0,True
2020-01-08 10:15:49.800,-0.0097697022902934,0.0474727192095552,-0.0007000090504992,-1.1793939009978822,-31.51818188400363,31.81,52.554695,-1.463064,0.008922566083728305,0.0,True
2020-01-08 10:15:49.900,-0.01795247521741,0.0316891068128993,-0.0138445539133806,-1.14059407245565,-31.600990086964018,31.781485130446026,52.554695,-1.463064,0.018723871578602887,0.0,True
2020-01-08 10:15:50.000,-0.016004992768,0.01762501504,-0.0115050094079999,-1.1929997568,-31.4714998784,31.7605005568,52.554695,-1.463064,0.011944444444444443,0.0,True
2020-01-08 10:15:50.100,-0.003759988736,0.032319977472,-0.021809990656,-0.87,-31.3190000384,32.42499968,52.554695,-1.463064,0.014361121422222196,0.0,True
2020-01-08 10:15:50.200,0.007329983488,0.00300000256,-0.007254990848,-0.8609999616,-31.40750016,32.0285001216,52.554695,-1.463064,0.02609721386666664,0.0,True
2020-01-08 10:15:50.300,-0.0124484770595703,0.0045060537496218,0.0046727264499546,-0.7630301329906212,-31.6775759660115,32.16121201699425,52.554695,-1.463064,0.015294613861169917,0.0,True
2020-01-08 10:15:50.400,0.0032910914478203,-0.0018702943494934,0.0019108901455145,-0.5586138985276189,-31.97940592754435,31.990495043482007,52.554695,-1.463064,0.01602035144963964,0.0,True
2020-01-08 10:15:50.500,0.017364976384,0.021470003712,-0.006120000512,-0.8895000832,-31.8429998848,31.97750016,52.554695,-1.463064,0.011694446933333333,0.0,True
2020-01-08 10:15:50.600,-0.010609985536,0.021419978752,-0.0019999795199999,-0.9909999616,-31.6419997952,32.1990000384,52.554695,-1.463064,0.013208325688888889,0.0,True
2020-01-08 10:15:50.700,0.0055554306252233,-0.0064732657256337,0.0194227439668872,-0.9117820399410944,-31.463564814932163,32.195049235674766,52.554695,-1.463064,0.0051182719341305,0.0,True
